variant,load,seed,arm,ticks,action_route_encoding,all_idle_candidate_contexts,all_idle_candidates_per_context_mean,all_idle_candidates_scored,assign_calls,assignment_time_ms_mean,avg_excess_delay,avg_excess_delay_label,avg_task_duration,bottleneck_CVaR,completed_order_flow_time_p95,completed_orders,completed_orders_delta_sum,completed_orders_per_congestion_event,completed_orders_per_severe_event,completed_tasks,completion_fraction,congestion_events,deadlock_ratio_max,deadlock_ratio_mean,decision_contexts_total,energy_candidates_per_context,energy_conv_active_contexts,energy_conv_active_rate,energy_conv_contexts,energy_conv_gate_g_mean,energy_conv_modified_decision_rate,energy_conv_modified_decisions,energy_conv_signal_selected_mean,energy_conv_v_state_mean,energy_conv_warmup_contexts,energy_conv_z_base_selected_mean,energy_conv_z_delta_selected_mean,energy_drift_signal,energy_noop_best_action_score_mean,energy_noop_contexts,energy_noop_cost_mean,energy_noop_deferred,energy_noop_rate,energy_noop_score_mean,energy_potential_mean,energy_score_mean,energy_scoring_candidates,energy_scoring_contexts,energy_scoring_mode,energy_service_relief_mean,fallback_greedy_calls,fallback_greedy_ratio,final_backlog_fraction,final_backlog_total,handoff_ratio_max,handoff_ratio_mean,long_risk_schema_version,model_assign_calls,model_inference_calls,model_inference_time_ms_mean,num_agents,online_robot_candidate_scope,open_order_age_p95,open_order_count,order_arrival_count,order_arrival_manifest_schema_version,order_arrival_replayed,pending_order_age_p95,pending_order_count,psi_dispatch_age_mean,psi_dispatch_attention_added,psi_dispatch_backlog_mean,psi_dispatch_changed_positions,psi_dispatch_contexts_seen,psi_dispatch_e_demand_modified,psi_dispatch_encoder_contract_verified,psi_dispatch_eval_calls,psi_dispatch_eval_time_ms_mean,psi_dispatch_hard_gate_added,psi_dispatch_head_loaded,psi_dispatch_j_mean,psi_dispatch_mode,psi_dispatch_no_assign_added,psi_dispatch_proposal_calls,psi_dispatch_reordered_calls,psi_dispatch_replacement_calls,psi_dispatch_replacement_count,psi_dispatch_requested_budget_mean,psi_dispatch_robot_scorer,psi_dispatch_robot_scorer_variant,psi_dispatch_s1_within_context,psi_dispatch_schema_version,psi_dispatch_service_debt_mean,psi_dispatch_service_mean,psi_dispatch_superset_size_mean,psi_dispatch_trace_dropped,psi_dispatch_trace_records,psi_dispatch_traffic_mean,psi_dispatch_unique_stations_mean,risk_guard_fallback,risk_guard_filtered,risk_max_count,risk_max_max,risk_max_mean,risk_max_min,risk_max_p50,risk_max_p90,risk_max_p95,risk_max_p99,risk_rate_per_100,severe_events,stall_ratio_max,stall_ratio_mean,station_admission_mode,station_capacity_rejections,station_max_committed_load,station_max_occupancy,station_pressure,unified_risk,wait_or_stall,wall_time_s,warmup_defer_calls,wm_label_cost
map20_r48_s4,high,934,ComboS1J1,1500,canonical_bfs_service_cell_v1,550,8.7945,4837,1500,128.2231,30.536334405144693,2.903,44.814790996784566,0.1304,192.6,368,368.0,0.371342,0.404396,1555,0.704981,991,0.958333,0.35675,550,0.0,156,0.2836,550,0.300016,0.0182,10,0.735609,11.2791,50,-1.810378,0.282224,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,550,conversion,0.0,0,0.0,0.522989,273.0,0.125,0.009292,long_risk_6d_quantile_combo_v2,1497,4837,24.7977,48,all_idle,699.15,154,522,layer5_order_arrival_manifest_v1,True,426.3,119,0.4438074027104902,False,0.6234363108373486,2050,2982,False,True,819,24.74352893998371,False,True,-0.09316886383283107,j_ascending,False,1497,396,41,43,5.704742818971276,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.5336218567739238,0.5176079868770621,1.9919839679358717,0,0,0.3632979990051226,1.708180708180708,0,0,4837,1.067215,0.549272,-0.028432,0.585175,0.897001,0.937027,1.002482,66.0667,910,0.291667,0.110167,physical_only_legacy,14589,22,7,2.3289,1.0,0.1102,824.32,3,4.8565
map20_r48_s4,high,935,Greedy,1500,,,,,,,36.037468776019985,3.0891,50.592839300582845,0.1284,206.0,571,571.0,1.730303,2.883838,2402,0.936066,330,0.1875,0.036764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07377,45.0,0.104167,0.007681,,,,,48,,126.0,39,610,layer5_order_arrival_manifest_v1,False,98.25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,198,0.166667,0.023028,physical_only_legacy,3085,18,7,1.3659,1.0,0.023,129.44,,4.379
map20_r48_s4,high,935,Hungarian,1500,,,,,,,32.95452054794521,3.0848,46.63452054794521,0.1299,320.1,290,290.0,0.37323,0.394558,1825,0.47541,777,1.0,0.329944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02459,625.0,0.083333,0.00575,,,,,48,,834.15,320,610,layer5_order_arrival_manifest_v1,True,773.4,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,735,0.270833,0.097625,physical_only_legacy,14176,21,7,2.2115,1.0,0.0976,668.85,,4.8757
map20_r48_s4,high,935,JSQ,1500,,,,,,,31.256637168141594,2.856,45.77488938053097,0.1232,198.85,422,422.0,0.55894,0.630792,1808,0.691803,755,0.9375,0.304653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555738,339.0,0.0625,0.004125,,,,,48,,649.95,188,610,layer5_order_arrival_manifest_v1,True,502.5,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3333,669,0.1875,0.06825,physical_only_legacy,13857,19,7,2.0653,1.0,0.0683,553.55,,4.6521
map20_r48_s4,high,935,PhaseC,1500,canonical_bfs_service_cell_v1,594,5.3636,3186,1500,70.7292,30.648488441019563,2.8831,45.02726733847066,0.1345,192.0,388,388.0,0.502591,0.520805,1687,0.636066,772,0.958333,0.35475,594,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.670492,409.0,0.083333,0.003486,long_risk_6d_quantile_combo_v2,1497,3186,24.9495,48,all_idle,692.1,222,610,layer5_order_arrival_manifest_v1,True,529.7,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3186,1.059457,0.444844,0.007144,0.462897,0.795204,0.873164,0.954977,51.4667,745,0.1875,0.055028,physical_only_legacy,17727,17,7,2.2378,1.0,0.055,564.72,3,4.75
map20_r48_s4,high,935,ComboS1J1,1500,canonical_bfs_service_cell_v1,729,5.0727,3698,1500,109.9602,33.61820781696854,2.9349,48.280743565300284,0.1269,210.5,495,495.0,0.789474,0.88551,2098,0.811475,627,0.8125,0.199736,729,0.0,227,0.3114,729,0.328834,0.011,8,0.690388,11.320777,50,-1.130614,0.23132,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,729,conversion,0.0,0,0.0,0.32459,198.0,0.0625,0.005264,long_risk_6d_quantile_combo_v2,1497,3698,24.9196,48,all_idle,551.7,115,610,layer5_order_arrival_manifest_v1,True,476.7,83,0.3104612700361131,False,0.5868661176941655,2025,3218,False,True,914,24.768019493473634,False,True,-0.010873616174952706,j_ascending,False,1497,346,84,87,3.626586506346025,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.4486636938651438,0.5239805521419175,2.149632598530394,0,0,0.3515996032384629,1.5853391684901532,0,0,3698,1.074594,0.475863,0.007144,0.497362,0.828791,0.888141,0.976887,41.8,559,0.3125,0.085125,physical_only_legacy,6687,22,7,1.7346,1.0,0.0851,894.4,3,4.5467
map20_r48_s4,high,936,Greedy,1500,,,,,,,36.52080344332855,3.3081,50.97560975609756,0.1325,242.4,313,313.0,0.261925,0.278222,1394,0.564982,1195,1.0,0.482542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81769,453.0,0.083333,0.007278,,,,,48,,840.0,241,554,layer5_order_arrival_manifest_v1,False,628.35,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6667,1125,0.270833,0.123458,physical_only_legacy,21761,21,7,2.7379,1.0,0.1235,885.09,,5.279
map20_r48_s4,high,936,Hungarian,1500,,,,,,,27.274061990212072,2.6561,40.97226753670473,0.1192,158.8,123,123.0,0.093252,0.095497,613,0.222022,1319,1.0,0.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.518051,841.0,0.083333,0.003069,,,,,48,,1223.5,431,554,layer5_order_arrival_manifest_v1,True,1158.3,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9333,1288,0.229167,0.176819,physical_only_legacy,35021,20,7,3.6464,1.0,0.1768,1339.15,,5.4473
map20_r48_s4,high,936,JSQ,1500,,,,,,,23.26745718050066,2.37,37.0540184453228,0.0862,314.5,156,156.0,0.120092,0.121212,759,0.281588,1299,0.958333,0.750069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375451,762.0,0.083333,0.002458,,,,,48,,1237.8,398,554,layer5_order_arrival_manifest_v1,True,1082.55,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,1287,0.291667,0.212722,physical_only_legacy,29617,20,7,3.4561,1.0,0.2127,1235.28,,5.212
map20_r48_s4,high,936,PhaseC,1500,canonical_bfs_service_cell_v1,187,7.4706,1397,1500,30.8528,21.624463519313306,2.0923,35.392703862660944,0.1053,365.85,94,94.0,0.066478,0.067047,466,0.169675,1414,1.0,0.844931,187,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,1.601083,887.0,0.041667,0.000639,long_risk_6d_quantile_combo_v2,1497,1397,24.7761,48,all_idle,1353.15,460,554,layer5_order_arrival_manifest_v1,True,1192.2,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1397,1.040147,0.282894,0.018805,0.16589,0.818965,0.884284,0.955371,94.2667,1402,0.1875,0.137167,physical_only_legacy,40507,16,7,3.7595,1.0,0.1372,1123.23,3,5.1684
map20_r48_s4,high,936,ComboS1J1,1500,canonical_bfs_service_cell_v1,260,6.4231,1670,1500,107.7614,22.074452554744525,2.2,36.16496350364964,0.1156,198.0,139,139.0,0.102206,0.103809,685,0.250903,1360,0.979167,0.777486,260,0.0,89,0.3423,260,0.348139,0.0038,1,0.724607,11.560093,50,-0.862766,0.233356,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,260,conversion,0.0,0,0.0,1.433213,794.0,0.0625,0.00125,long_risk_6d_quantile_combo_v2,1497,1670,24.8378,48,all_idle,1300.5,415,554,layer5_order_arrival_manifest_v1,True,1128.3,379,0.8004357534444042,False,0.8877099824417733,14422,16429,False,True,1360,24.249762856839773,False,True,-0.2960397398036752,j_ascending,False,1497,1212,77,81,0.9038076152304609,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.8440728679431038,0.7196341449611029,10.974615898463593,0,0,0.3764321113177498,1.7154411764705881,0,0,1670,1.123826,0.350677,0.051421,0.171447,0.852325,0.915794,1.00309,90.6667,1339,0.1875,0.129833,physical_only_legacy,36927,17,7,3.5235,1.0,0.1298,1191.49,3,5.1072
map20_r48_s4,high,937,Greedy,1500,,,,,,,37.25900805426028,3.1919,52.251801610852056,0.1318,183.6,525,525.0,1.470588,1.966292,2359,0.922671,357,0.229167,0.037986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089631,51.0,0.083333,0.009111,,,,,48,,166.65,44,569,layer5_order_arrival_manifest_v1,False,85.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,267,0.166667,0.023681,physical_only_legacy,3517,17,7,1.3861,1.0,0.0237,98.23,,4.4445
map20_r48_s4,high,937,Hungarian,1500,,,,,,,33.02888318356868,3.1915,47.25096277278562,0.1128,205.15,294,294.0,0.30721,0.320961,1558,0.516696,957,0.958333,0.419125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.931459,530.0,0.083333,0.00575,,,,,48,,799.8,275,569,layer5_order_arrival_manifest_v1,True,687.9,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8,916,0.229167,0.102389,physical_only_legacy,18454,20,7,2.4633,1.0,0.1024,728.12,,5.0426
map20_r48_s4,high,937,JSQ,1500,,,,,,,36.21299483648881,3.1318,50.58347676419966,0.1254,224.4,530,530.0,2.304348,3.925926,2324,0.931459,230,0.25,0.030597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082601,47.0,0.104167,0.006722,,,,,48,,213.2,39,569,layer5_order_arrival_manifest_v1,True,203.9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3333,135,0.229167,0.023472,physical_only_legacy,2839,19,7,1.3403,1.0,0.0235,109.83,,4.3849
map20_r48_s4,high,937,PhaseC,1500,canonical_bfs_service_cell_v1,482,6.0373,2910,1500,63.6444,30.290895632864544,2.8422,44.829755736491485,0.1172,210.0,295,295.0,0.306334,0.318575,1351,0.518453,963,1.0,0.472528,482,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.912127,519.0,0.0625,0.003292,long_risk_6d_quantile_combo_v2,1497,2910,24.9266,48,all_idle,847.05,274,569,layer5_order_arrival_manifest_v1,True,641.4,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2910,1.06141,0.428278,-0.01335,0.43848,0.825268,0.891069,0.957454,64.2,926,0.291667,0.147819,physical_only_legacy,18368,20,7,2.6491,1.0,0.1478,1128.4,3,5.0107
map20_r48_s4,high,937,ComboS1J1,1500,canonical_bfs_service_cell_v1,808,5.9257,4788,1500,114.5984,34.80340425531915,2.9485,49.117446808510635,0.1281,166.0,531,531.0,1.863158,2.615764,2350,0.933216,285,0.1875,0.032486,808,0.0,223,0.276,808,0.291247,0.0087,7,0.657359,9.676302,50,-1.487658,0.251918,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,808,conversion,0.0,0,0.0,0.075571,43.0,0.104167,0.007708,long_risk_6d_quantile_combo_v2,1497,4788,24.8742,48,all_idle,138.45,38,569,layer5_order_arrival_manifest_v1,True,50.4,5,0.0444679655514673,False,0.270924185104516,61,915,False,True,609,25.078041673208205,False,True,0.07494843793565656,j_ascending,False,1497,28,7,7,5.034068136272545,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.15769607532799154,0.24582857242454598,0.6112224448897795,0,0,0.2194604541027481,1.0591133004926108,0,0,4788,1.128023,0.468764,-0.01335,0.479103,0.776029,0.849169,0.952775,19.0,203,0.145833,0.020306,physical_only_legacy,2994,16,7,1.3408,1.0,0.0203,257.56,3,4.293
map20_r48_s4,high,938,Greedy,1500,,,,,,,37.91132795927026,3.1499,52.07382265591854,0.1283,219.8,525,525.0,1.370757,1.732673,2357,0.930851,383,0.291667,0.044611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079787,45.0,0.104167,0.010319,,,,,48,,168.3,39,564,layer5_order_arrival_manifest_v1,False,183.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5333,303,0.208333,0.024444,physical_only_legacy,4046,20,7,1.4547,1.0,0.0244,110.08,,4.4551
map20_r48_s4,high,938,Hungarian,1500,,,,,,,37.646067415730336,3.1443,51.78694900605013,0.1263,175.0,501,501.0,1.143836,1.522796,2314,0.888298,438,0.4375,0.056139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205674,116.0,0.083333,0.010153,,,,,48,,188.6,63,564,layer5_order_arrival_manifest_v1,True,149.4,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,329,0.1875,0.031903,physical_only_legacy,4289,19,7,1.5176,1.0,0.0319,150.75,,4.4891
map20_r48_s4,high,938,JSQ,1500,,,,,,,31.901123595505616,2.9693,45.784269662921346,0.1172,184.2,393,393.0,0.482801,0.511719,1780,0.696809,814,0.958333,0.318931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537234,303.0,0.104167,0.005431,,,,,48,,681.0,171,564,layer5_order_arrival_manifest_v1,True,475.05,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2667,768,0.208333,0.075903,physical_only_legacy,14333,20,7,2.1073,1.0,0.0759,653.47,,4.7314
map20_r48_s4,high,938,PhaseC,1500,canonical_bfs_service_cell_v1,727,5.9862,4352,1500,93.7365,34.5261893320519,2.9085,48.875540605478136,0.1326,190.0,471,471.0,0.763371,0.907514,2081,0.835106,617,0.791667,0.163681,727,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.271277,153.0,0.104167,0.009014,long_risk_6d_quantile_combo_v2,1497,4352,24.85,48,all_idle,398.4,93,564,layer5_order_arrival_manifest_v1,True,306.15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4352,1.04074,0.478792,0.038713,0.450106,0.82663,0.88567,0.980356,41.1333,519,0.208333,0.034431,physical_only_legacy,8600,20,7,1.6886,1.0,0.0344,347.99,3,4.4655
map20_r48_s4,high,938,ComboS1J1,1500,canonical_bfs_service_cell_v1,802,6.2768,5034,1500,120.9005,34.96325118893212,2.8724,49.01859057501081,0.1253,191.8,522,522.0,1.66242,1.984791,2313,0.925532,314,0.375,0.046542,802,0.0,221,0.2756,802,0.281623,0.0062,5,0.680175,10.315486,50,-1.523947,0.277222,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,802,conversion,0.0,0,0.0,0.083333,47.0,0.083333,0.008514,long_risk_6d_quantile_combo_v2,1497,5034,24.983,48,all_idle,165.2,42,564,layer5_order_arrival_manifest_v1,True,132.4,5,0.04863480299853924,False,0.26828075575540516,124,986,False,True,644,25.096537731877117,False,True,0.06926169490652812,j_ascending,False,1497,54,14,14,5.4769539078156315,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.15845777937697178,0.2369818384655228,0.6586506346025384,0,0,0.21845711010147423,1.0900621118012421,0,0,5034,1.070057,0.482759,0.066914,0.450885,0.833575,0.888737,0.97023,20.9333,263,0.166667,0.024444,physical_only_legacy,3457,20,7,1.3928,1.0,0.0244,324.19,3,4.2823
map20_r48_s4,high,939,Greedy,1500,,,,,,,27.517287234042552,2.6792,41.79122340425532,0.1374,204.4,155,155.0,0.119323,0.121664,752,0.290262,1299,1.0,0.731236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.357678,725.0,0.083333,0.002194,,,,,48,,1206.3,379,534,layer5_order_arrival_manifest_v1,False,995.25,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,1274,0.229167,0.155681,physical_only_legacy,33092,18,7,3.3988,1.0,0.1557,756.58,,5.332
map20_r48_s4,high,939,Hungarian,1500,,,,,,,30.032208588957054,2.9005,43.94938650306749,0.0891,205.5,111,111.0,0.080435,0.081678,652,0.207865,1380,1.0,0.769222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.550562,828.0,0.125,0.002764,,,,,48,,1220.7,423,534,layer5_order_arrival_manifest_v1,True,1169.4,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,1359,0.291667,0.176639,physical_only_legacy,34022,21,7,3.6295,1.0,0.1766,1719.99,,5.5308
map20_r48_s4,high,939,JSQ,1500,,,,,,,20.133333333333333,1.9401,33.88974358974359,0.1103,140.6,89,89.0,0.062107,0.062238,390,0.166667,1433,1.0,0.874167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.602996,856.0,0.083333,0.002042,,,,,48,,1379.4,445,534,layer5_order_arrival_manifest_v1,True,1221.0,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5333,1430,0.1875,0.121514,physical_only_legacy,43289,16,7,3.9501,1.0,0.1215,899.14,,5.1769
map20_r48_s4,high,939,PhaseC,1500,canonical_bfs_service_cell_v1,134,10.2836,1378,1500,29.8765,17.205211726384366,1.6321,30.879478827361563,0.1418,119.4,67,67.0,0.046952,0.046952,307,0.125468,1427,1.0,0.893069,134,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,1.685393,900.0,0.083333,0.001514,long_risk_6d_quantile_combo_v2,1497,1378,24.864,48,all_idle,1419.3,467,534,layer5_order_arrival_manifest_v1,True,1243.2,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1378,1.089867,0.309672,0.060752,0.207994,0.778055,0.90311,1.012711,95.1333,1427,0.3125,0.259833,physical_only_legacy,34713,21,7,3.9605,1.0,0.2598,1780.43,3,5.1979
map20_r48_s4,high,939,ComboS1J1,1500,canonical_bfs_service_cell_v1,305,6.2787,1915,1500,105.6383,26.259756097560974,2.5743,40.40365853658537,0.1245,212.05,178,178.0,0.137664,0.139498,820,0.333333,1293,1.0,0.709167,305,0.0,117,0.3836,305,0.397394,0.0164,5,0.768568,12.268017,50,-1.011361,0.286267,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,305,conversion,0.0,0,0.0,1.271536,679.0,0.083333,0.002444,long_risk_6d_quantile_combo_v2,1497,1915,24.7591,48,all_idle,1194.75,356,534,layer5_order_arrival_manifest_v1,True,1001.7,323,0.7361239264901535,False,0.8574485115098692,11781,12960,False,True,1272,24.32874537295656,False,True,-0.2931636669639189,j_ascending,False,1497,1097,78,80,1.1910487641950567,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.7967862190000193,0.6084327600153313,8.657314629258517,0,0,0.3988123440568876,2.639937106918239,0,0,1915,1.072108,0.429098,0.060752,0.270304,0.863188,0.909584,0.978773,86.2,1276,0.270833,0.189569,physical_only_legacy,29120,21,7,3.3953,1.0,0.1896,1256.52,3,5.2989
map20_r48_s4,high,940,Greedy,1500,,,,,,,35.68921389396709,2.9662,50.289305301645335,0.1234,191.9,523,523.0,1.24228,1.502874,2188,0.878992,421,0.9375,0.115569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184874,110.0,0.125,0.007542,,,,,48,,299.7,72,595,layer5_order_arrival_manifest_v1,False,200.25,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0667,348,0.270833,0.051583,physical_only_legacy,4151,19,7,1.4879,1.0,0.0516,360.21,,4.402
map20_r48_s4,high,940,Hungarian,1500,,,,,,,33.65122156697557,2.9194,47.26284751474305,0.1262,143.55,570,570.0,1.965517,2.938144,2374,0.957983,290,0.229167,0.034847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042017,25.0,0.083333,0.008083,,,,,48,,111.0,25,595,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3333,194,0.166667,0.021153,physical_only_legacy,2945,19,7,1.3516,1.0,0.0212,76.56,,4.2829
map20_r48_s4,high,940,JSQ,1500,,,,,,,34.955422203171885,2.8904,49.35833690527218,0.1279,169.5,566,566.0,2.160305,3.162011,2333,0.951261,262,0.1875,0.029361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05042,30.0,0.083333,0.005639,,,,,48,,103.8,29,595,layer5_order_arrival_manifest_v1,True,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4667,179,0.208333,0.016722,physical_only_legacy,2914,16,7,1.32,1.0,0.0167,81.26,,4.2499
map20_r48_s4,high,940,PhaseC,1500,canonical_bfs_service_cell_v1,465,6.1312,2851,1500,62.4372,29.254615384615384,2.6617,43.45538461538462,0.1264,232.8,303,303.0,0.307614,0.320635,1300,0.509244,985,1.0,0.5015,465,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.921008,548.0,0.104167,0.002847,long_risk_6d_quantile_combo_v2,1497,2851,24.7867,48,all_idle,909.9,292,595,layer5_order_arrival_manifest_v1,True,677.25,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2851,1.01507,0.404454,0.036405,0.346116,0.796461,0.867528,0.934832,65.6667,945,0.145833,0.069097,physical_only_legacy,25299,16,7,2.6478,1.0,0.0691,683.1,3,4.8502
map20_r48_s4,high,940,ComboS1J1,1500,canonical_bfs_service_cell_v1,798,5.4749,4369,1500,110.0223,36.554310344827584,2.9258,50.83060344827586,0.1261,198.6,565,565.0,1.614286,2.032374,2320,0.94958,350,0.208333,0.040361,798,0.0,223,0.2794,798,0.288232,0.0063,5,0.681926,10.353333,50,-1.300829,0.235276,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,798,conversion,0.0,0,0.0,0.055462,33.0,0.104167,0.009403,long_risk_6d_quantile_combo_v2,1497,4369,24.8077,48,all_idle,180.0,30,595,layer5_order_arrival_manifest_v1,True,113.7,3,0.07157533652712947,False,0.28033629822444084,88,1037,False,True,704,24.774150596137837,False,True,0.06068510479888606,j_ascending,False,1497,40,12,12,4.859051436205744,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.1759558173757845,0.25310411040734937,0.6927187708750835,0,0,0.22017773394198978,1.140625,0,0,4369,1.043025,0.482902,0.026121,0.499783,0.814795,0.86704,0.930784,23.3333,278,0.125,0.022486,physical_only_legacy,3782,18,7,1.4194,1.0,0.0225,270.28,3,4.3212
map20_r48_s4,high,941,Greedy,1500,,,,,,,23.794701986754966,2.2877,37.75165562913907,0.1256,171.0,131,131.0,0.097325,0.099017,604,0.243494,1346,1.0,0.788931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.460967,786.0,0.0625,0.001444,,,,,48,,1277.4,407,538,layer5_order_arrival_manifest_v1,False,1080.3,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7333,1323,0.1875,0.131194,physical_only_legacy,37719,20,7,3.5835,1.0,0.1312,1209.61,,5.1925
map20_r48_s4,high,941,Hungarian,1500,,,,,,,28.50516795865633,2.742,42.10594315245478,0.1294,127.0,514,514.0,6.119048,7.041096,2322,0.95539,84,0.145833,0.011819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04461,24.0,0.0625,0.004069,,,,,48,,82.65,24,538,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,73,0.145833,0.01275,physical_only_legacy,1214,16,7,1.1098,1.0,0.0128,68.66,,4.068
map20_r48_s4,high,941,JSQ,1500,,,,,,,22.282517482517484,2.1988,37.27272727272727,0.1126,163.9,142,142.0,0.106049,0.107332,715,0.263941,1339,1.0,0.758014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.412639,760.0,0.0625,0.001375,,,,,48,,1282.5,396,538,layer5_order_arrival_manifest_v1,True,1076.55,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2667,1323,0.1875,0.13125,physical_only_legacy,35496,20,7,3.4374,1.0,0.1312,1231.79,,5.062
map20_r48_s4,high,941,PhaseC,1500,canonical_bfs_service_cell_v1,773,11.1759,8639,1500,173.4301,30.841129744042366,2.9034,44.705648720211826,0.1306,155.35,514,514.0,2.763441,4.247934,2266,0.95539,186,0.229167,0.025792,773,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.04461,24.0,0.083333,0.005667,long_risk_6d_quantile_combo_v2,1497,8639,24.8164,48,all_idle,86.55,24,538,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8639,1.027953,0.48298,0.029707,0.467545,0.786078,0.849977,0.931591,12.4,121,0.166667,0.023847,physical_only_legacy,1890,19,7,1.2102,1.0,0.0238,417.78,3,4.2112
