variant,arm,load,seed,map_rows,map_cols,num_robots,num_stations,robot_density,order_arrival_count,completion_fraction,completed_orders,completed_tasks,avg_task_duration,avg_excess_delay,open_order_count,pending_order_count,stall_ratio_mean,stall_ratio_max,deadlock_ratio_mean,deadlock_ratio_max,congestion_events,severe_events,risk_rate_per_100
map30_r108_s4,greedy,mid,704,30,30,108,4,0.12,470,0.8063829787234043,379,1733,81.69417195614541,63.440854010386616,91,9,0.065975,0.185185,0.39816,0.740741,1159,1159,77.2667
map30_r108_s4,greedy,mid,705,30,30,108,4,0.12,523,0.4627151051625239,242,1112,70.23741007194245,52.02607913669065,281,194,0.103093,0.203704,0.629364,1.0,1337,1296,89.1333
map30_r108_s4,greedy,mid,706,30,30,108,4,0.12,555,0.6792792792792792,377,1552,61.321520618556704,42.74677835051546,178,91,0.072451,0.175926,0.553648,0.972222,1267,1228,84.4667
map30_r108_s4,greedy,mid,707,30,30,108,4,0.12,495,0.3333333333333333,165,772,68.41062176165804,50.825129533678755,330,236,0.155284,0.222222,0.78121,1.0,1470,1467,98.0
map30_r108_s4,greedy,mid,708,30,30,108,4,0.12,502,0.6872509960159362,345,1401,41.6395431834404,23.37473233404711,157,72,0.053451,0.083333,0.527932,0.962963,1184,1180,78.9333
map30_r108_s4,greedy,mid,709,30,30,108,4,0.12,547,0.40036563071297987,219,987,50.91084093211753,32.40932117527862,328,245,0.106414,0.194444,0.733494,1.0,1418,1415,94.5333
map30_r108_s4,greedy,mid,710,30,30,108,4,0.12,443,0.6433408577878104,285,1285,57.21867704280156,38.93073929961089,158,77,0.050111,0.101852,0.552623,0.990741,1377,1329,91.8
map30_r108_s4,hungarian,mid,701,30,30,108,4,0.12,568,0.5334507042253521,303,1473,60.754921928038016,42.13645621181263,265,183,0.120475,0.259259,0.446864,1.0,968,863,64.5333
map30_r108_s4,hungarian,mid,702,30,30,108,4,0.12,437,0.9610983981693364,420,1857,43.63435648896069,24.44264943457189,17,0,0.004747,0.101852,0.004969,0.12037,37,13,2.4667
map30_r108_s4,hungarian,mid,703,30,30,108,4,0.12,526,0.20912547528517111,110,605,49.8198347107438,33.14545454545455,416,332,0.107099,0.138889,0.801617,1.0,1413,1384,94.2
map30_r108_s4,hungarian,mid,704,30,30,108,4,0.12,470,0.7723404255319148,363,1611,62.16014897579144,43.79205462445686,107,24,0.039358,0.12037,0.430654,0.944444,1051,1049,70.0667
map30_r108_s4,hungarian,mid,705,30,30,108,4,0.12,523,0.722753346080306,378,1632,58.5625,39.372549019607845,145,56,0.065321,0.185185,0.495142,0.953704,1214,1162,80.9333
map30_r108_s4,hungarian,mid,706,30,30,108,4,0.12,555,0.7783783783783784,432,1806,60.43244739756368,41.732004429678845,123,34,0.048759,0.12963,0.454907,0.898148,1163,1088,77.5333
map30_r108_s4,hungarian,mid,707,30,30,108,4,0.12,495,0.23636363636363636,117,602,54.92358803986711,38.02823920265781,378,288,0.147395,0.185185,0.823253,1.0,1472,1471,98.1333
map30_r108_s4,hungarian,mid,708,30,30,108,4,0.12,502,0.7310756972111554,367,1626,50.961869618696184,32.59655596555965,135,46,0.057858,0.12963,0.420796,0.953704,987,955,65.8
map30_r108_s4,hungarian,mid,709,30,30,108,4,0.12,547,0.28884826325411334,158,817,53.17992656058752,35.2093023255814,389,305,0.15379,0.203704,0.747457,1.0,1275,1261,85.0
map30_r108_s4,hungarian,mid,710,30,30,108,4,0.12,443,0.3227990970654628,143,755,54.78013245033112,37.27814569536424,300,216,0.170198,0.222222,0.739309,1.0,1375,1316,91.6667
map30_r108_s4,jsq,mid,701,30,30,108,4,0.12,568,0.8345070422535211,474,2186,60.85178408051235,42.12397072278134,94,11,0.049506,0.175926,0.169222,0.851852,600,488,40.0
map30_r108_s4,jsq,mid,702,30,30,108,4,0.12,437,0.9588100686498856,419,1890,49.115873015873014,29.885714285714286,18,0,0.008494,0.111111,0.01737,0.166667,156,94,10.4
map30_r108_s4,jsq,mid,703,30,30,108,4,0.12,526,0.35361216730038025,186,921,60.37893593919652,41.39739413680782,340,257,0.124741,0.175926,0.699414,1.0,1385,1360,92.3333
map30_r108_s4,jsq,mid,704,30,30,108,4,0.12,470,0.8063829787234043,379,1733,81.69417195614541,63.440854010386616,91,9,0.065975,0.185185,0.39816,0.740741,1159,1159,77.2667
map30_r108_s4,jsq,mid,705,30,30,108,4,0.12,523,0.4837476099426386,253,1154,69.27209705372617,50.98266897746967,270,183,0.103099,0.203704,0.62316,1.0,1337,1296,89.1333
map30_r108_s4,jsq,mid,706,30,30,108,4,0.12,555,0.9063063063063063,503,2332,76.60806174957118,57.667667238421956,52,0,0.055025,0.148148,0.171944,0.527778,1164,1061,77.6
map30_r108_s4,jsq,mid,707,30,30,108,4,0.12,495,0.2767676767676768,137,711,51.360056258790436,33.73839662447257,358,270,0.181815,0.25,0.786698,0.990741,1470,1467,98.0
map30_r108_s4,jsq,mid,708,30,30,108,4,0.12,502,0.6892430278884463,346,1398,41.591559370529325,23.38125894134478,156,70,0.053444,0.083333,0.527704,0.962963,1184,1180,78.9333
map30_r108_s4,jsq,mid,709,30,30,108,4,0.12,547,0.526508226691042,288,1228,51.166938110749186,31.335504885993487,259,183,0.09366,0.166667,0.653642,0.981481,1320,1312,88.0
map30_r108_s4,jsq,mid,710,30,30,108,4,0.12,443,0.6501128668171557,288,1298,56.98998459167951,38.720338983050844,155,75,0.050111,0.101852,0.551043,0.972222,1377,1329,91.8
map30_r108_s4,phasec,mid,701,30,30,108,4,0.12,568,0.44190140845070425,251,1173,54.19693094629156,35.64535379369139,317,238,0.116821,0.203704,0.582296,1.0,1155,1077,77.0
map30_r108_s4,phasec,mid,702,30,30,108,4,0.12,437,0.7139588100686499,312,1372,44.15160349854227,26.09402332361516,125,50,0.063432,0.101852,0.474994,0.990741,1132,1089,75.4667
map30_r108_s4,phasec,mid,703,30,30,108,4,0.12,526,0.9600760456273765,505,2292,73.14703315881326,53.64485165794066,21,0,0.032852,0.157407,0.06929,0.314815,560,421,37.3333
map30_r108_s4,phasec,mid,704,30,30,108,4,0.12,470,0.8446808510638298,397,1817,49.369840396257565,30.632361034672538,73,7,0.039877,0.111111,0.27229,0.75,832,785,55.4667
map30_r108_s4,phasec,mid,705,30,30,108,4,0.12,523,0.6195028680688337,324,1478,64.28349120433018,45.232746955345064,199,111,0.097957,0.175926,0.508519,1.0,1156,1087,77.0667
map30_r108_s4,phasec,mid,706,30,30,108,4,0.12,555,0.5081081081081081,282,1134,47.89594356261023,30.174603174603174,273,176,0.042426,0.101852,0.66658,0.990741,1383,1383,92.2
map30_r108_s4,phasec,mid,707,30,30,108,4,0.12,495,0.7151515151515152,354,1602,59.73845193508115,41.60299625468165,141,60,0.093333,0.185185,0.500611,0.972222,1390,1275,92.6667
map30_r108_s4,phasec,mid,708,30,30,108,4,0.12,502,0.8565737051792829,430,1994,57.31243731193581,39.21514543630893,72,1,0.068753,0.185185,0.221228,0.731481,815,687,54.3333
map30_r108_s4,phasec,mid,709,30,30,108,4,0.12,547,0.6124314442413162,335,1451,54.46933149552033,35.12405237767057,212,125,0.072179,0.12963,0.569988,0.981481,1245,1228,83.0
map30_r108_s4,phasec,mid,710,30,30,108,4,0.12,443,0.33860045146726864,150,754,56.645888594164454,39.204244031830235,293,209,0.113117,0.157407,0.730735,1.0,1350,1326,90.0
map30_r108_s4,combo_s1_j1,high,701,30,30,108,4,0.12,564,0.5868794326241135,331,1510,57.03774834437086,37.81523178807947,233,147,0.091247,0.175926,0.462895,0.990741,951,902,63.4
map30_r108_s4,combo_s1_j1,high,702,30,30,108,4,0.12,549,0.6575591985428051,361,1654,68.12152357920193,48.05683192261185,188,113,0.078062,0.185185,0.515679,0.861111,1323,1303,88.2
map30_r108_s4,combo_s1_j1,high,703,30,30,108,4,0.12,578,0.32006920415224915,185,919,57.88139281828074,37.67029379760609,393,311,0.088957,0.138889,0.687198,1.0,1258,1254,83.8667
map30_r108_s4,combo_s1_j1,high,704,30,30,108,4,0.12,597,0.5008375209380235,299,1237,50.0234438156831,31.771220695230397,298,209,0.043802,0.111111,0.647358,0.981481,1324,1321,88.2667
map30_r108_s4,combo_s1_j1,high,705,30,30,108,4,0.12,598,0.3060200668896321,183,842,53.40498812351544,34.1437054631829,415,329,0.16708,0.222222,0.723883,0.990741,1316,1294,87.7333
map30_r108_s4,combo_s1_j1,high,706,30,30,108,4,0.12,566,0.4911660777385159,278,1297,65.72706245181188,48.28141865844256,288,201,0.115333,0.231481,0.584568,1.0,1211,1146,80.7333
map30_r108_s4,combo_s1_j1,high,707,30,30,108,4,0.12,523,0.5717017208413002,299,1522,51.553876478318,32.2161629434954,224,150,0.068605,0.12037,0.520451,0.990741,1284,1188,85.6
map30_r108_s4,combo_s1_j1,high,708,30,30,108,4,0.12,550,0.5854545454545454,322,1481,52.463200540175556,34.02160702228224,228,141,0.075352,0.175926,0.450691,0.981481,978,949,65.2
map30_r108_s4,combo_s1_j1,high,709,30,30,108,4,0.12,540,0.8111111111111111,438,1955,61.52992327365729,43.09360613810742,102,29,0.063451,0.203704,0.27637,0.740741,898,806,59.8667
map30_r108_s4,combo_s1_j1,high,710,30,30,108,4,0.12,542,0.4151291512915129,225,973,54.48201438848921,35.97533401849949,317,231,0.079852,0.138889,0.719907,0.981481,1362,1345,90.8
map30_r108_s4,greedy,high,701,30,30,108,4,0.12,564,0.6170212765957447,348,1455,50.97938144329897,32.50240549828179,216,130,0.118802,0.212963,0.558049,0.972222,1233,1228,82.2
map30_r108_s4,greedy,high,702,30,30,108,4,0.12,549,0.4134790528233151,227,970,45.84226804123711,28.096907216494845,322,239,0.062611,0.12037,0.738975,0.990741,1388,1383,92.5333
map30_r108_s4,greedy,high,703,30,30,108,4,0.12,578,0.22491349480968859,130,670,52.502985074626864,35.007462686567166,448,365,0.15271,0.203704,0.769537,1.0,1397,1381,93.1333
map30_r108_s4,greedy,high,704,30,30,108,4,0.12,597,0.6231155778894473,372,1588,62.3198992443325,44.08186397984887,225,136,0.084179,0.185185,0.510383,0.981481,1255,1252,83.6667
map30_r108_s4,greedy,high,705,30,30,108,4,0.12,598,0.3494983277591973,209,943,54.93001060445387,35.93425238600212,389,305,0.114111,0.148148,0.695586,1.0,1304,1261,86.9333
map30_r108_s4,greedy,high,706,30,30,108,4,0.12,566,0.42579505300353354,241,1132,65.53533568904594,46.6952296819788,325,239,0.135519,0.25,0.647253,1.0,1252,1209,83.4667
map30_r108_s4,greedy,high,707,30,30,108,4,0.12,523,0.3173996175908222,166,868,68.74193548387096,50.62672811059908,357,277,0.127352,0.212963,0.714988,1.0,1460,1435,97.3333
map30_r108_s4,greedy,high,708,30,30,108,4,0.12,550,0.5509090909090909,303,1413,50.180467091295114,31.990092002830856,247,157,0.067395,0.138889,0.454105,1.0,983,977,65.5333
map30_r108_s4,greedy,high,709,30,30,108,4,0.12,540,0.7462962962962963,403,1823,52.86560614371914,34.4075699396599,137,51,0.058278,0.157407,0.395765,0.916667,1000,936,66.6667
map30_r108_s4,greedy,high,710,30,30,108,4,0.12,542,0.6254612546125461,339,1427,70.60756832515767,51.85213735108619,203,117,0.085883,0.175926,0.581086,0.962963,1349,1310,89.9333
map30_r108_s4,hungarian,high,701,30,30,108,4,0.12,564,0.6702127659574468,378,1631,55.54261189454323,37.41630901287554,186,99,0.082698,0.157407,0.527698,0.953704,1271,1267,84.7333
map30_r108_s4,hungarian,high,702,30,30,108,4,0.12,549,0.599271402550091,329,1432,53.07332402234637,34.725558659217874,220,133,0.066142,0.111111,0.552543,0.990741,1336,1273,89.0667
map30_r108_s4,hungarian,high,703,30,30,108,4,0.12,578,0.1695501730103806,98,523,48.994263862332694,31.688336520076483,480,398,0.187586,0.222222,0.821475,1.0,1434,1413,95.6
map30_r108_s4,hungarian,high,704,30,30,108,4,0.12,597,0.5209380234505863,311,1490,71.65838926174497,53.48053691275168,286,197,0.169759,0.361111,0.475123,1.0,1177,1125,78.4667
map30_r108_s4,hungarian,high,705,30,30,108,4,0.12,598,0.7424749163879598,444,1883,68.5231014338821,49.37440254912374,154,62,0.083963,0.231481,0.424901,0.953704,1178,1128,78.5333
map30_r108_s4,hungarian,high,706,30,30,108,4,0.12,566,0.20318021201413428,115,590,48.038983050847456,29.264406779661016,451,368,0.181599,0.222222,0.814679,1.0,1380,1360,92.0
map30_r108_s4,hungarian,high,707,30,30,108,4,0.12,523,0.22179732313575526,116,617,54.403565640194486,37.82820097244733,407,319,0.182525,0.240741,0.805926,1.0,1448,1424,96.5333
map30_r108_s4,hungarian,high,708,30,30,108,4,0.12,550,0.38545454545454544,212,1094,57.1672760511883,39.00091407678245,338,257,0.141617,0.240741,0.560617,1.0,1050,961,70.0
map30_r108_s4,hungarian,high,709,30,30,108,4,0.12,540,0.2388888888888889,129,691,49.23878437047757,31.82778581765557,411,323,0.122698,0.175926,0.77187,1.0,1385,1384,92.3333
map30_r108_s4,hungarian,high,710,30,30,108,4,0.12,542,0.42066420664206644,228,1109,64.30027051397656,45.81965734896303,314,227,0.103673,0.157407,0.632469,1.0,1377,1347,91.8
map30_r108_s4,jsq,high,701,30,30,108,4,0.12,564,0.624113475177305,352,1484,50.762129380053906,32.617924528301884,212,126,0.119259,0.185185,0.554827,0.962963,1233,1228,82.2
map30_r108_s4,jsq,high,702,30,30,108,4,0.12,549,0.43169398907103823,237,1010,45.55940594059406,27.703960396039605,312,230,0.062611,0.12037,0.73316,0.990741,1388,1383,92.5333
map30_r108_s4,jsq,high,703,30,30,108,4,0.12,578,0.5588235294117647,323,1555,71.52990353697749,52.19614147909968,255,180,0.101833,0.212963,0.564895,0.916667,1404,1395,93.6
map30_r108_s4,jsq,high,704,30,30,108,4,0.12,597,0.6314907872696818,377,1621,62.03578038247995,43.6533004318322,220,135,0.08421,0.185185,0.504302,0.935185,1255,1252,83.6667
map30_r108_s4,jsq,high,705,30,30,108,4,0.12,598,0.3795986622073579,227,1004,54.33764940239044,34.93525896414343,371,287,0.114105,0.148148,0.685154,0.990741,1304,1261,86.9333
map30_r108_s4,jsq,high,706,30,30,108,4,0.12,566,0.549469964664311,311,1327,54.040693293142425,35.92464204973625,255,169,0.051531,0.148148,0.6215,0.972222,1296,1245,86.4
map30_r108_s4,jsq,high,707,30,30,108,4,0.12,523,0.49904397705544934,261,1403,87.86172487526729,68.25160370634354,262,200,0.085944,0.175926,0.611451,0.962963,1460,1440,97.3333
map30_r108_s4,jsq,high,708,30,30,108,4,0.12,550,0.5654545454545454,311,1439,50.091730368311325,31.811674774148713,239,148,0.067401,0.138889,0.450099,0.972222,983,977,65.5333
map30_r108_s4,jsq,high,709,30,30,108,4,0.12,540,0.5370370370370371,290,1403,54.0591589451176,35.831789023521026,250,167,0.109019,0.194444,0.492302,0.990741,1005,946,67.0
map30_r108_s4,jsq,high,710,30,30,108,4,0.12,542,0.6199261992619927,336,1427,71.05676243868255,52.01191310441486,206,129,0.085864,0.175926,0.578895,0.935185,1349,1310,89.9333
map30_r108_s4,phasec,high,701,30,30,108,4,0.12,564,0.3546099290780142,200,910,49.143956043956045,31.694505494505496,364,277,0.147346,0.203704,0.690877,1.0,1265,1216,84.3333
map30_r108_s4,phasec,high,702,30,30,108,4,0.12,549,0.8852459016393442,486,2304,78.88671875,59.891927083333336,63,1,0.056259,0.185185,0.184148,0.481481,1378,1260,91.8667
map30_r108_s4,phasec,high,703,30,30,108,4,0.12,578,0.5397923875432526,312,1504,63.087101063829785,44.494680851063826,266,182,0.107099,0.203704,0.516043,1.0,1155,1127,77.0
map30_r108_s4,phasec,high,704,30,30,108,4,0.12,597,0.8710217755443886,520,2387,81.4147465437788,62.604105571847505,77,1,0.046802,0.203704,0.163154,0.648148,1191,1081,79.4
map30_r108_s4,phasec,high,705,30,30,108,4,0.12,598,0.3010033444816054,180,860,55.49418604651163,36.65,418,335,0.15687,0.212963,0.711395,1.0,1296,1264,86.4
map30_r108_s4,phasec,high,706,30,30,108,4,0.12,566,0.28975265017667845,164,819,57.79120879120879,39.847374847374844,402,318,0.127951,0.212963,0.74029,1.0,1312,1258,87.4667
map30_r108_s4,phasec,high,707,30,30,108,4,0.12,523,0.8776290630975143,459,2236,62.5371198568873,43.58631484794275,64,8,0.025506,0.092593,0.114111,0.407407,890,562,59.3333
map30_r108_s4,phasec,high,708,30,30,108,4,0.12,550,0.7672727272727272,422,1865,53.68632707774799,35.20268096514745,128,44,0.04958,0.138889,0.347241,0.907407,868,832,57.8667
map30_r108_s4,phasec,high,709,30,30,108,4,0.12,540,0.6555555555555556,354,1585,53.10031545741325,34.69526813880126,186,105,0.091315,0.175926,0.504321,0.962963,1096,1031,73.0667
map30_r108_s4,phasec,high,710,30,30,108,4,0.12,542,0.43911439114391143,238,1057,51.48628192999054,33.61494796594134,304,221,0.10734,0.166667,0.689889,1.0,1327,1291,88.4667
map30_r135_s4,combo_s1_j1,low,701,30,30,135,4,0.15,496,0.8024193548387096,398,1670,81.28023952095809,63.635928143712576,98,15,0.06242,0.133333,0.408173,0.644444,1343,1287,89.5333
map30_r135_s4,combo_s1_j1,low,702,30,30,135,4,0.15,339,0.9557522123893806,324,1414,44.61598302687412,24.765205091937766,15,0,0.003906,0.074074,0.002173,0.081481,7,0,0.4667
map30_r135_s4,combo_s1_j1,low,703,30,30,135,4,0.15,563,0.5861456483126111,330,1520,75.90921052631579,57.94802631578948,233,126,0.063457,0.148148,0.408163,0.874074,941,874,62.7333
map30_r135_s4,combo_s1_j1,low,704,30,30,135,4,0.15,536,0.5764925373134329,309,1471,54.940176750509856,36.79741672331747,227,120,0.069916,0.125926,0.415437,0.933333,1014,968,67.6
map30_r135_s4,combo_s1_j1,low,705,30,30,135,4,0.15,470,0.9574468085106383,450,1960,58.704081632653065,39.14081632653061,20,0,0.022425,0.103704,0.03716,0.192593,254,170,16.9333
map30_r135_s4,combo_s1_j1,low,706,30,30,135,4,0.15,521,0.6737044145873321,351,1464,55.64275956284153,37.89344262295082,170,74,0.068909,0.118519,0.463417,0.844444,1244,1208,82.9333
map30_r135_s4,combo_s1_j1,low,707,30,30,135,4,0.15,338,0.7189349112426036,243,1197,42.62907268170426,24.762740183792815,95,3,0.073694,0.111111,0.359719,0.77037,1218,1191,81.2
map30_r135_s4,combo_s1_j1,low,708,30,30,135,4,0.15,356,0.952247191011236,339,1404,52.013532763532766,32.37535612535613,17,0,0.016173,0.066667,0.0212,0.074074,9,0,0.6
map30_r135_s4,combo_s1_j1,low,709,30,30,135,4,0.15,404,0.5272277227722773,213,1059,50.3805476864967,31.6081208687441,191,84,0.108943,0.162963,0.554558,0.955556,1243,1243,82.8667
map30_r135_s4,combo_s1_j1,low,710,30,30,135,4,0.15,374,0.6737967914438503,252,1147,61.29119442022668,43.20575414123801,122,36,0.0388,0.081481,0.467368,0.785185,1263,1246,84.2
map30_r135_s4,greedy,low,701,30,30,135,4,0.15,496,0.8830645161290323,438,1979,85.82263769580597,67.38807478524507,58,2,0.062607,0.17037,0.247536,0.466667,1398,1354,93.2
map30_r135_s4,greedy,low,702,30,30,135,4,0.15,339,0.9528023598820059,323,1427,41.550805886475125,22.02032235459005,16,0,0.003309,0.037037,0.001714,0.02963,0,0,0.0
map30_r135_s4,greedy,low,703,30,30,135,4,0.15,563,0.24511545293072823,138,691,61.0520984081042,44.237337192474676,425,307,0.125595,0.162963,0.732094,1.0,1441,1415,96.0667
map30_r135_s4,greedy,low,704,30,30,135,4,0.15,536,0.789179104477612,423,1929,73.95334370139969,55.79523068947641,113,30,0.038711,0.125926,0.238306,0.688889,843,737,56.2
map30_r135_s4,greedy,low,705,30,30,135,4,0.15,470,0.6468085106382979,304,1301,81.84627209838585,64.10914681014604,166,76,0.068519,0.125926,0.51878,0.822222,1382,1369,92.1333
map30_r135_s4,greedy,low,706,30,30,135,4,0.15,521,0.3742802303262956,195,941,59.85653560042508,41.64505844845909,326,210,0.098133,0.162963,0.618089,0.992593,1274,1242,84.9333
map30_r135_s4,greedy,low,707,30,30,135,4,0.15,338,0.3875739644970414,131,694,48.31123919308357,32.174351585014406,207,103,0.087269,0.133333,0.682188,1.0,1467,1458,97.8
map30_r135_s4,greedy,low,708,30,30,135,4,0.15,356,0.9606741573033708,342,1422,49.086497890295355,29.845991561181435,14,0,0.012356,0.103704,0.013279,0.096296,14,0,0.9333
map30_r135_s4,greedy,low,709,30,30,135,4,0.15,404,0.5495049504950495,222,1084,49.86623616236162,31.427121771217713,182,82,0.078785,0.140741,0.532938,0.940741,1211,1211,80.7333
map30_r135_s4,greedy,low,710,30,30,135,4,0.15,374,0.6149732620320856,230,1031,50.350145489815716,33.126091173617844,144,49,0.066306,0.096296,0.558331,0.874074,1421,1407,94.7333
map30_r135_s4,hungarian,low,701,30,30,135,4,0.15,496,0.9516129032258065,472,2049,88.47193753050269,69.88335773548073,24,0,0.041812,0.111111,0.183541,0.37037,1269,1171,84.6
map30_r135_s4,hungarian,low,702,30,30,135,4,0.15,339,0.9616519174041298,326,1426,42.60659186535764,23.107994389901823,13,0,0.00281,0.066667,0.0008,0.02963,0,0,0.0
map30_r135_s4,hungarian,low,703,30,30,135,4,0.15,563,0.6483126110124334,365,1510,61.25165562913907,43.682119205298015,198,88,0.064311,0.118519,0.505704,0.844444,1414,1403,94.2667
map30_r135_s4,hungarian,low,704,30,30,135,4,0.15,536,0.7817164179104478,419,1734,78.2358708189158,59.96712802768166,117,18,0.049067,0.148148,0.372489,0.696296,1236,1226,82.4
map30_r135_s4,hungarian,low,705,30,30,135,4,0.15,470,0.6531914893617021,307,1296,68.36265432098766,50.905092592592595,163,63,0.045477,0.103704,0.525457,0.822222,1415,1393,94.3333
map30_r135_s4,hungarian,low,706,30,30,135,4,0.15,521,0.3761996161228407,196,944,53.918432203389834,36.47563559322034,325,215,0.088993,0.155556,0.635531,1.0,1232,1200,82.1333
map30_r135_s4,hungarian,low,707,30,30,135,4,0.15,338,0.742603550295858,251,1188,112.51262626262626,95.05218855218855,87,0,0.056074,0.125926,0.515057,0.762963,1467,1458,97.8
map30_r135_s4,hungarian,low,708,30,30,135,4,0.15,356,0.7780898876404494,277,1325,44.19169811320755,26.44301886792453,79,0,0.042099,0.103704,0.426632,0.718519,1265,1256,84.3333
map30_r135_s4,hungarian,low,709,30,30,135,4,0.15,404,0.6262376237623762,253,1309,58.45836516424752,40.9633307868602,151,49,0.070336,0.118519,0.410415,0.911111,1054,1046,70.2667
map30_r135_s4,hungarian,low,710,30,30,135,4,0.15,374,0.6016042780748663,225,936,55.76816239316239,38.917735042735046,149,50,0.061343,0.096296,0.583358,0.874074,1423,1407,94.8667
map30_r135_s4,jsq,low,701,30,30,135,4,0.15,496,0.9495967741935484,471,2038,90.2350343473994,71.32384690873405,25,1,0.039723,0.103704,0.175249,0.362963,1244,1136,82.9333
